response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
deer,rank-1,680,gemini-2.5-flash-lite,14,30,1,kangaroo,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['Australian'],False,deer,True,median
squirrel,rank-1,680,gemini-2.5-flash-lite,15,30,1,wallaby,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Australian'],False,squirrel,False,median
mouse,rank-1,680,gemini-2.5-flash-lite,16,30,1,alligator,animals-gen,hills,"['Bird', 'Rodents']",False,"['ReptileAmphibian', 'Water']",True,mouse,True,median
rat,rank-1,680,gemini-2.5-flash-lite,17,30,1,deer,animals-gen,hills,['Rodents'],False,"['Deers', 'NorthAmerican']",True,rat,False,median
lion,rank-1,680,gemini-2.5-flash-lite,18,30,1,moose,animals-gen,hills,"['African', 'Feline']",True,"['Deers', 'NorthAmerican']",False,lion,True,median
tiger,rank-1,680,gemini-2.5-flash-lite,19,30,1,duck,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,tiger,False,median
elephant,rank-1,680,gemini-2.5-flash-lite,20,30,1,wolf,animals-gen,hills,['African'],False,"['Canine', 'NorthAmerican']",True,elephant,False,median
giraffe,rank-1,680,gemini-2.5-flash-lite,21,30,1,fox,animals-gen,hills,['African'],False,"['Canine', 'NorthAmerican', 'UsedForFur']",False,giraffe,False,median
zebra,rank-1,680,gemini-2.5-flash-lite,22,30,1,quail,animals-gen,hills,['African'],False,['Bird'],True,zebra,False,median
monkey,rank-1,680,gemini-2.5-flash-lite,23,30,1,finch,animals-gen,hills,"['African', 'Primates']",False,['Bird'],False,monkey,True,median
horse,rank-1,680,gemini-2.5-flash-lite,24,30,1,bacterium,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,,True,horse,True,median
bear,rank-1,393,gemini-2.5-flash-lite,1,27,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
lion,rank-1,393,gemini-2.5-flash-lite,2,27,1,cat,animals-gen,hills,"['African', 'Feline']",True,['Pets'],True,lion,True,median
tiger,rank-1,393,gemini-2.5-flash-lite,3,27,1,dog,animals-gen,hills,"['African', 'Feline']",False,"['Canine', 'Pets']",False,tiger,False,median
elephant,rank-1,393,gemini-2.5-flash-lite,4,27,1,tiger,animals-gen,hills,['African'],False,"['African', 'Feline']",True,elephant,True,median
zebra,rank-1,393,gemini-2.5-flash-lite,5,27,1,lion,animals-gen,hills,['African'],False,"['African', 'Feline']",False,zebra,False,median
giraffe,rank-1,393,gemini-2.5-flash-lite,6,27,1,monkey,animals-gen,hills,['African'],False,"['African', 'Primates']",False,giraffe,False,median
rhino,rank-1,393,gemini-2.5-flash-lite,7,27,1,giraffe,animals-gen,hills,['African'],False,['African'],False,rhino,False,median
hippopotamus,rank-1,393,gemini-2.5-flash-lite,8,27,1,elephant,animals-gen,hills,['African'],False,['African'],False,hippopotamus,False,median
monkey,rank-1,393,gemini-2.5-flash-lite,9,27,1,turtle,animals-gen,hills,"['African', 'Primates']",False,"['ReptileAmphibian', 'Water']",True,monkey,True,median
gorilla,rank-1,393,gemini-2.5-flash-lite,10,27,1,fox,animals-gen,hills,"['African', 'Primates']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,gorilla,False,median
chimpanzee,rank-1,393,gemini-2.5-flash-lite,11,27,1,squirrel,animals-gen,hills,"['African', 'Primates']",False,"['NorthAmerican', 'Rodents']",False,chimpanzee,False,median
orangutan,rank-1,393,gemini-2.5-flash-lite,12,27,1,chipmunk,animals-gen,hills,['Primates'],False,"['NorthAmerican', 'Rodents']",False,orangutan,False,median
leopard,rank-1,393,gemini-2.5-flash-lite,13,27,1,deer,animals-gen,hills,"['African', 'Feline']",True,"['Deers', 'NorthAmerican']",False,leopard,True,median
jaguar,rank-1,393,gemini-2.5-flash-lite,14,27,1,rabbit,animals-gen,hills,['Feline'],False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,jaguar,False,median
wolf,rank-1,393,gemini-2.5-flash-lite,15,27,1,bird,animals-gen,hills,"['Canine', 'NorthAmerican']",True,['Bird'],True,wolf,True,median
fox,rank-1,393,gemini-2.5-flash-lite,16,27,1,fish,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Fish', 'Water']",True,fox,True,median
deer,rank-1,393,gemini-2.5-flash-lite,17,27,1,dolphin,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Insects', 'Water']",False,deer,True,median
rabbit,rank-1,393,gemini-2.5-flash-lite,18,27,1,shark,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",False,rabbit,True,median
squirrel,rank-1,393,gemini-2.5-flash-lite,19,27,1,raccoon,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['NorthAmerican'],True,squirrel,False,median
mouse,rank-1,393,gemini-2.5-flash-lite,20,27,1,snake,animals-gen,hills,"['Bird', 'Rodents']",False,"['Farm', 'ReptileAmphibian']",True,mouse,True,median
rat,rank-1,393,gemini-2.5-flash-lite,21,27,1,hippopotamus,animals-gen,hills,['Rodents'],False,['African'],True,rat,False,median
dog,rank-1,681,gemini-2.5-flash-lite,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,681,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,681,gemini-2.5-flash-lite,3,35,1,bird,animals-gen,hills,"['Pets', 'Rodents']",False,['Bird'],True,hamster,False,median
rabbit,rank-1,681,gemini-2.5-flash-lite,4,35,1,elephant,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['African'],True,rabbit,False,median
guinea_pig,rank-1,681,gemini-2.5-flash-lite,5,35,1,lion,animals-gen,hills,"['Pets', 'Rodents']",False,"['African', 'Feline']",False,guinea pig,True,median
horse,rank-1,681,gemini-2.5-flash-lite,6,35,1,tiger,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['African', 'Feline']",False,horse,True,median
cow,rank-1,681,gemini-2.5-flash-lite,7,35,1,pig,animals-gen,hills,"['Bovine', 'Farm']",False,['Farm'],True,cow,False,median
pig,rank-1,681,gemini-2.5-flash-lite,8,35,1,guineapig,animals-gen,hills,['Farm'],False,"['Pets', 'Rodents']",True,pig,False,median
chicken,rank-1,681,gemini-2.5-flash-lite,9,35,1,chick,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],True,chicken,True,median
duck,rank-1,681,gemini-2.5-flash-lite,10,35,1,cub,animals-gen,hills,['Bird'],False,['NorthAmerican'],True,duck,False,median
goose,rank-1,681,gemini-2.5-flash-lite,11,35,1,bear,animals-gen,hills,['Water'],True,['NorthAmerican'],False,goose,False,median
sheep,rank-1,681,gemini-2.5-flash-lite,12,35,1,dolphin,animals-gen,hills,['Farm'],True,"['Insects', 'Water']",True,sheep,True,median
goat,rank-1,681,gemini-2.5-flash-lite,13,35,1,kangaroo,animals-gen,hills,['Farm'],False,['Australian'],True,goat,False,median
lamb,rank-1,681,gemini-2.5-flash-lite,14,35,1,owl,animals-gen,hills,['Farm'],False,['Bird'],True,lamb,False,median
bull,rank-1,681,gemini-2.5-flash-lite,15,35,1,robin,animals-gen,hills,['Feline'],True,['Bird'],False,bull,True,median
hen,rank-1,681,gemini-2.5-flash-lite,16,35,1,sparrow,animals-gen,hills,['Farm'],True,['Bird'],False,hen,True,median
rooster,rank-1,681,gemini-2.5-flash-lite,17,35,1,falcon,animals-gen,hills,['Farm'],False,['Bird'],False,rooster,False,median
turkey,rank-1,681,gemini-2.5-flash-lite,18,35,1,eagle,animals-gen,hills,"['Bird', 'Farm']",False,['Bird'],False,turkey,True,median
eagle,rank-1,681,gemini-2.5-flash-lite,19,35,1,pigeon,animals-gen,hills,['Bird'],False,['Bird'],False,eagle,True,median
hawk,rank-1,681,gemini-2.5-flash-lite,20,35,1,dove,animals-gen,hills,['Bird'],False,['Bird'],False,hawk,False,median
owl,rank-1,681,gemini-2.5-flash-lite,21,35,1,duck,animals-gen,hills,['Bird'],False,['Bird'],False,owl,True,median
falcon,rank-1,681,gemini-2.5-flash-lite,22,35,1,penguin,animals-gen,hills,['Bird'],False,"['Arctic', 'Bird', 'Water']",False,falcon,True,median
dog,rank-1,677,gemini-2.5-flash-lite,1,22,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,677,gemini-2.5-flash-lite,2,22,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
bird,rank-1,677,gemini-2.5-flash-lite,3,22,1,rabbit,animals-gen,hills,['Bird'],True,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,bird,True,median
fish,rank-1,677,gemini-2.5-flash-lite,4,22,1,mouse,animals-gen,hills,"['Fish', 'Water']",True,"['Bird', 'Rodents']",True,fish,True,median
lion,rank-1,677,gemini-2.5-flash-lite,5,22,1,bird,animals-gen,hills,"['African', 'Feline']",True,['Bird'],False,lion,True,median
tiger,rank-1,677,gemini-2.5-flash-lite,6,22,1,giraffe,animals-gen,hills,"['African', 'Feline']",False,['African'],True,tiger,False,median
bear,rank-1,677,gemini-2.5-flash-lite,7,22,1,elephant,animals-gen,hills,['NorthAmerican'],True,['African'],False,bear,True,median
wolf,rank-1,677,gemini-2.5-flash-lite,8,22,1,lion,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['African', 'Feline']",False,wolf,False,median
fox,rank-1,677,gemini-2.5-flash-lite,9,22,1,tiger,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Feline']",False,fox,True,median
deer,rank-1,677,gemini-2.5-flash-lite,10,22,1,bear,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['NorthAmerican'],True,deer,True,median
horse,rank-1,677,gemini-2.5-flash-lite,11,22,1,pig,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Farm'],True,horse,True,median
cow,rank-1,677,gemini-2.5-flash-lite,12,22,1,cow,animals-gen,hills,"['Bovine', 'Farm']",False,"['Bovine', 'Farm']",False,cow,False,median
pig,rank-1,677,gemini-2.5-flash-lite,13,22,1,horse,animals-gen,hills,['Farm'],False,"['BeastsOfBurden', 'Farm']",False,pig,False,median
chicken,rank-1,677,gemini-2.5-flash-lite,14,22,1,sheep,animals-gen,hills,"['Bird', 'Farm']",False,['Farm'],False,chicken,False,median
sheep,rank-1,677,gemini-2.5-flash-lite,15,22,1,llama,animals-gen,hills,['Farm'],False,"['BeastsOfBurden', 'UsedForFur']",True,sheep,True,median
goat,rank-1,677,gemini-2.5-flash-lite,16,22,1,possum,animals-gen,hills,['Farm'],False,['Australian'],True,goat,False,median
duck,rank-1,677,gemini-2.5-flash-lite,17,22,1,skunk,animals-gen,hills,['Bird'],True,"['NorthAmerican', 'Weasels']",True,duck,True,median
rabbit,rank-1,677,gemini-2.5-flash-lite,18,22,1,deer,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,"['Deers', 'NorthAmerican']",False,rabbit,False,median
mouse,rank-1,677,gemini-2.5-flash-lite,19,22,1,monkey,animals-gen,hills,"['Bird', 'Rodents']",True,"['African', 'Primates']",True,mouse,False,median
rat,rank-1,677,gemini-2.5-flash-lite,20,22,1,parrot,animals-gen,hills,['Rodents'],False,"['Bird', 'Pets']",True,rat,False,median
monkey,rank-1,677,gemini-2.5-flash-lite,21,22,1,bull,animals-gen,hills,"['African', 'Primates']",True,['Feline'],True,monkey,False,median
dog,rank-1,896,gemini-2.5-flash-lite,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,896,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,896,gemini-2.5-flash-lite,3,35,1,bear,animals-gen,hills,"['Pets', 'Rodents']",False,['NorthAmerican'],True,hamster,False,median
goldfish,rank-1,896,gemini-2.5-flash-lite,4,35,1,fish,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,"['Fish', 'Water']",True,goldfish,True,median
parrot,rank-1,896,gemini-2.5-flash-lite,5,35,1,ferret,animals-gen,hills,"['Bird', 'Pets']",False,"['Farm', 'Weasels']",True,parrot,True,median
horse,rank-1,896,gemini-2.5-flash-lite,6,35,1,gerbil,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['Pets', 'Rodents']",True,horse,True,median
cow,rank-1,896,gemini-2.5-flash-lite,7,35,1,guineapig,animals-gen,hills,"['Bovine', 'Farm']",False,"['Pets', 'Rodents']",False,cow,False,median
pig,rank-1,896,gemini-2.5-flash-lite,8,35,1,snake,animals-gen,hills,['Farm'],False,"['Farm', 'ReptileAmphibian']",True,pig,False,median
chicken,rank-1,896,gemini-2.5-flash-lite,9,35,1,tiger,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Feline']",True,chicken,False,median
sheep,rank-1,896,gemini-2.5-flash-lite,10,35,1,lion,animals-gen,hills,['Farm'],False,"['African', 'Feline']",False,sheep,True,median
goat,rank-1,896,gemini-2.5-flash-lite,11,35,1,panda,animals-gen,hills,['Farm'],False,['Asian'],True,goat,False,median
duck,rank-1,896,gemini-2.5-flash-lite,12,35,1,koala,animals-gen,hills,['Bird'],True,['Australian'],True,duck,True,median
goose,rank-1,896,gemini-2.5-flash-lite,13,35,1,bird,animals-gen,hills,['Water'],True,['Bird'],True,goose,False,median
turkey,rank-1,896,gemini-2.5-flash-lite,14,35,1,octopus,animals-gen,hills,"['Bird', 'Farm']",True,['Water'],True,turkey,True,median
rabbit,rank-1,896,gemini-2.5-flash-lite,15,35,1,llama,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,"['BeastsOfBurden', 'UsedForFur']",True,rabbit,True,median
mouse,rank-1,896,gemini-2.5-flash-lite,16,35,1,gorilla,animals-gen,hills,"['Bird', 'Rodents']",True,"['African', 'Primates']",True,mouse,False,median
rat,rank-1,896,gemini-2.5-flash-lite,17,35,1,ape,animals-gen,hills,['Rodents'],False,['Primates'],False,rat,False,median
squirrel,rank-1,896,gemini-2.5-flash-lite,18,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Primates']",False,squirrel,False,median
bear,rank-1,896,gemini-2.5-flash-lite,19,35,1,whale,animals-gen,hills,['NorthAmerican'],False,"['Fish', 'Water']",True,bear,True,median
wolf,rank-1,896,gemini-2.5-flash-lite,20,35,1,dolphin,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['Insects', 'Water']",False,wolf,False,median
fox,rank-1,896,gemini-2.5-flash-lite,21,35,1,rhinoceros,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['African'],True,fox,True,median
lion,rank-1,896,gemini-2.5-flash-lite,22,35,1,hippopotamus,animals-gen,hills,"['African', 'Feline']",True,['African'],False,lion,True,median
tiger,rank-1,896,gemini-2.5-flash-lite,23,35,1,flamingo,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,tiger,False,median
penguin,rank-1,779,gemini-2.5-flash-lite,1,35,1,penguin,animals-gen,hills,"['Arctic', 'Bird', 'Water']",True,"['Arctic', 'Bird', 'Water']",True,penguin,False,median
ostrich,rank-1,779,gemini-2.5-flash-lite,2,35,1,bear,animals-gen,hills,"['African', 'Bird']",False,['NorthAmerican'],True,ostrich,True,median
zebra,rank-1,779,gemini-2.5-flash-lite,3,35,1,polarbear,animals-gen,hills,['African'],False,['Arctic'],True,zebra,True,median
lion,rank-1,779,gemini-2.5-flash-lite,4,35,1,toucan,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,lion,False,median
tiger,rank-1,779,gemini-2.5-flash-lite,5,35,1,hummingbird,animals-gen,hills,"['African', 'Feline']",False,['Bird'],False,tiger,False,median
bear,rank-1,779,gemini-2.5-flash-lite,6,35,1,ostrich,animals-gen,hills,['NorthAmerican'],True,"['African', 'Bird']",False,bear,True,median
wolf,rank-1,779,gemini-2.5-flash-lite,7,35,1,sloth,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Jungle'],True,wolf,True,median
fox,rank-1,779,gemini-2.5-flash-lite,8,35,1,orangutan,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Primates'],True,fox,True,median
rabbit,rank-1,779,gemini-2.5-flash-lite,9,35,1,monkey,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Primates']",False,rabbit,True,median
squirrel,rank-1,779,gemini-2.5-flash-lite,10,35,1,tiger,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['African', 'Feline']",False,squirrel,False,median
deer,rank-1,779,gemini-2.5-flash-lite,11,35,1,lion,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['African', 'Feline']",False,deer,False,median
moose,rank-1,779,gemini-2.5-flash-lite,12,35,1,dog,animals-gen,hills,"['Deers', 'NorthAmerican']",False,"['Canine', 'Pets']",True,moose,False,median
whale,rank-1,779,gemini-2.5-flash-lite,13,35,1,cat,animals-gen,hills,"['Fish', 'Water']",True,['Pets'],False,whale,True,median
dolphin,rank-1,779,gemini-2.5-flash-lite,14,35,1,fish,animals-gen,hills,"['Insects', 'Water']",False,"['Fish', 'Water']",True,dolphin,False,median
shark,rank-1,779,gemini-2.5-flash-lite,15,35,1,zebra,animals-gen,hills,"['Fish', 'Water']",False,['African'],True,shark,False,median
fish,rank-1,779,gemini-2.5-flash-lite,16,35,1,llama,animals-gen,hills,"['Fish', 'Water']",False,"['BeastsOfBurden', 'UsedForFur']",True,fish,False,median
octopus,rank-1,779,gemini-2.5-flash-lite,17,35,1,pig,animals-gen,hills,['Water'],False,['Farm'],True,octopus,True,median
jellyfish,rank-1,779,gemini-2.5-flash-lite,18,35,1,cow,animals-gen,hills,['Water'],False,"['Bovine', 'Farm']",False,jellyfish,False,median
crab,rank-1,779,gemini-2.5-flash-lite,19,35,1,rooster,animals-gen,hills,['Water'],False,['Farm'],False,crab,False,median
lobster,rank-1,779,gemini-2.5-flash-lite,20,35,1,lamb,animals-gen,hills,['Water'],False,['Farm'],False,lobster,False,median
shrimp,rank-1,779,gemini-2.5-flash-lite,21,35,1,sheep,animals-gen,hills,['Fish'],True,['Farm'],False,shrimp,False,median
seal,rank-1,779,gemini-2.5-flash-lite,22,35,1,pelican,animals-gen,hills,"['Arctic', 'Water']",True,['Bird'],True,seal,True,median
wal,rank-1,779,gemini-2.5-flash-lite,23,35,1,cougar,animals-gen,hills,,True,"['Feline', 'NorthAmerican']",True,wal,True,median
zebra,rank-1,486,gemini-2.5-flash-lite,1,35,1,zebra,animals-gen,hills,['African'],True,['African'],True,zebra,False,median
lion,rank-1,486,gemini-2.5-flash-lite,2,35,1,wolf,animals-gen,hills,"['African', 'Feline']",False,"['Canine', 'NorthAmerican']",True,lion,False,median
tiger,rank-1,486,gemini-2.5-flash-lite,3,35,1,duck,animals-gen,hills,"['African', 'Feline']",False,['Bird'],True,tiger,False,median
bear,rank-1,486,gemini-2.5-flash-lite,4,35,1,lion,animals-gen,hills,['NorthAmerican'],True,"['African', 'Feline']",True,bear,True,median
wolf,rank-1,486,gemini-2.5-flash-lite,5,35,1,rat,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Rodents'],True,wolf,True,median
fox,rank-1,486,gemini-2.5-flash-lite,6,35,1,mole,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['Insectivores', 'Rodents']",False,fox,True,median
deer,rank-1,486,gemini-2.5-flash-lite,7,35,1,giraffe,animals-gen,hills,"['Deers', 'NorthAmerican']",False,['African'],True,deer,True,median
rabbit,rank-1,486,gemini-2.5-flash-lite,8,35,1,dog,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Canine', 'Pets']",True,rabbit,True,median
squirrel,rank-1,486,gemini-2.5-flash-lite,9,35,1,labradorretriever,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,"['Canine', 'Pets']",False,squirrel,False,median
rat,rank-1,486,gemini-2.5-flash-lite,10,35,1,siberianhusky,animals-gen,hills,['Rodents'],False,['Canine'],False,rat,True,median
mouse,rank-1,486,gemini-2.5-flash-lite,11,35,1,malamute,animals-gen,hills,"['Bird', 'Rodents']",False,"['Canine', 'Pets']",False,mouse,False,median
cat,rank-1,486,gemini-2.5-flash-lite,12,35,1,chihuahua,animals-gen,hills,['Pets'],True,['Canine'],False,cat,True,median
dog,rank-1,486,gemini-2.5-flash-lite,13,35,1,crow,animals-gen,hills,"['Canine', 'Pets']",False,['Bird'],True,dog,False,median
horse,rank-1,486,gemini-2.5-flash-lite,14,35,1,raven,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Bird'],False,horse,True,median
cow,rank-1,486,gemini-2.5-flash-lite,15,35,1,monkey,animals-gen,hills,"['Bovine', 'Farm']",False,"['African', 'Primates']",True,cow,False,median
pig,rank-1,486,gemini-2.5-flash-lite,16,35,1,ape,animals-gen,hills,['Farm'],False,['Primates'],False,pig,False,median
chicken,rank-1,486,gemini-2.5-flash-lite,17,35,1,gorilla,animals-gen,hills,"['Bird', 'Farm']",False,"['African', 'Primates']",False,chicken,False,median
duck,rank-1,486,gemini-2.5-flash-lite,18,35,1,chimpanzee,animals-gen,hills,['Bird'],False,"['African', 'Primates']",False,duck,False,median
goose,rank-1,486,gemini-2.5-flash-lite,19,35,1,bat,animals-gen,hills,['Water'],True,['Insectivores'],True,goose,False,median
sheep,rank-1,486,gemini-2.5-flash-lite,20,35,1,parrot,animals-gen,hills,['Farm'],True,"['Bird', 'Pets']",True,sheep,True,median
goat,rank-1,486,gemini-2.5-flash-lite,21,35,1,bird,animals-gen,hills,['Farm'],False,['Bird'],False,goat,False,median
elephant,rank-1,486,gemini-2.5-flash-lite,22,35,1,snake,animals-gen,hills,['African'],True,"['Farm', 'ReptileAmphibian']",True,elephant,True,median
giraffe,rank-1,486,gemini-2.5-flash-lite,23,35,1,python,animals-gen,hills,['African'],False,['ReptileAmphibian'],False,giraffe,False,median
monkey,rank-1,486,gemini-2.5-flash-lite,24,35,1,anaconda,animals-gen,hills,"['African', 'Primates']",False,['ReptileAmphibian'],False,monkey,False,median
hi,rank-1,486,gemini-2.5-flash-lite,25,35,1,yak,animals-gen,hills,,True,"['BeastsOfBurden', 'Bovine']",True,hi,True,median
dog,rank-1,798,gemini-2.5-flash-lite,1,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,798,gemini-2.5-flash-lite,2,35,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
hamster,rank-1,798,gemini-2.5-flash-lite,3,35,1,fish,animals-gen,hills,"['Pets', 'Rodents']",False,"['Fish', 'Water']",True,hamster,False,median
rabbit,rank-1,798,gemini-2.5-flash-lite,4,35,1,lion,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Feline']",True,rabbit,False,median
horse,rank-1,798,gemini-2.5-flash-lite,5,35,1,tiger,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['African', 'Feline']",False,horse,True,median
cow,rank-1,798,gemini-2.5-flash-lite,6,35,1,cougar,animals-gen,hills,"['Bovine', 'Farm']",False,"['Feline', 'NorthAmerican']",False,cow,False,median
pig,rank-1,798,gemini-2.5-flash-lite,7,35,1,lizard,animals-gen,hills,['Farm'],False,['ReptileAmphibian'],True,pig,False,median
chicken,rank-1,798,gemini-2.5-flash-lite,8,35,1,bird,animals-gen,hills,"['Bird', 'Farm']",False,['Bird'],True,chicken,True,median
sheep,rank-1,798,gemini-2.5-flash-lite,9,35,1,cheetah,animals-gen,hills,['Farm'],False,"['African', 'Feline']",True,sheep,True,median
goat,rank-1,798,gemini-2.5-flash-lite,10,35,1,bear,animals-gen,hills,['Farm'],False,['NorthAmerican'],True,goat,False,median
duck,rank-1,798,gemini-2.5-flash-lite,11,35,1,owl,animals-gen,hills,['Bird'],True,['Bird'],True,duck,True,median
goose,rank-1,798,gemini-2.5-flash-lite,12,35,1,eagle,animals-gen,hills,['Water'],True,['Bird'],False,goose,False,median
turkey,rank-1,798,gemini-2.5-flash-lite,13,35,1,panda,animals-gen,hills,"['Bird', 'Farm']",True,['Asian'],True,turkey,True,median
fish,rank-1,798,gemini-2.5-flash-lite,14,35,1,monkey,animals-gen,hills,"['Fish', 'Water']",True,"['African', 'Primates']",True,fish,True,median
goldfish,rank-1,798,gemini-2.5-flash-lite,15,35,1,squirrel,animals-gen,hills,"['Fish', 'Pets', 'Water']",False,"['NorthAmerican', 'Rodents']",True,goldfish,False,median
shark,rank-1,798,gemini-2.5-flash-lite,16,35,1,pig,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],True,shark,True,median
whale,rank-1,798,gemini-2.5-flash-lite,17,35,1,sheep,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],False,whale,False,median
dolphin,rank-1,798,gemini-2.5-flash-lite,18,35,1,horse,animals-gen,hills,"['Insects', 'Water']",False,"['BeastsOfBurden', 'Farm']",False,dolphin,False,median
octopus,rank-1,798,gemini-2.5-flash-lite,19,35,1,duck,animals-gen,hills,['Water'],False,['Bird'],True,octopus,True,median
jellyfish,rank-1,798,gemini-2.5-flash-lite,20,35,1,alligator,animals-gen,hills,['Water'],False,"['ReptileAmphibian', 'Water']",True,jellyfish,False,median
turtle,rank-1,798,gemini-2.5-flash-lite,21,35,1,frog,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['ReptileAmphibian', 'Water']",False,turtle,True,median
snake,rank-1,798,gemini-2.5-flash-lite,22,35,1,sealion,animals-gen,hills,"['Farm', 'ReptileAmphibian']",False,['Water'],False,snake,True,median
horse,rank-1,487,gemini-2.5-flash-lite,1,33,1,horse,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,"['BeastsOfBurden', 'Farm']",True,horse,False,median
cow,rank-1,487,gemini-2.5-flash-lite,2,33,1,cat,animals-gen,hills,"['Bovine', 'Farm']",False,['Pets'],True,cow,False,median
pig,rank-1,487,gemini-2.5-flash-lite,3,33,1,dog,animals-gen,hills,['Farm'],False,"['Canine', 'Pets']",False,pig,False,median
chicken,rank-1,487,gemini-2.5-flash-lite,4,33,1,jaguar,animals-gen,hills,"['Bird', 'Farm']",False,['Feline'],True,chicken,True,median
sheep,rank-1,487,gemini-2.5-flash-lite,5,33,1,cougar,animals-gen,hills,['Farm'],False,"['Feline', 'NorthAmerican']",False,sheep,True,median
goat,rank-1,487,gemini-2.5-flash-lite,6,33,1,mouse,animals-gen,hills,['Farm'],False,"['Bird', 'Rodents']",True,goat,False,median
dog,rank-1,487,gemini-2.5-flash-lite,7,33,1,rat,animals-gen,hills,"['Canine', 'Pets']",True,['Rodents'],False,dog,True,median
cat,rank-1,487,gemini-2.5-flash-lite,8,33,1,gerbil,animals-gen,hills,['Pets'],False,"['Pets', 'Rodents']",False,cat,False,median
rabbit,rank-1,487,gemini-2.5-flash-lite,9,33,1,monkey,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['African', 'Primates']",True,rabbit,False,median
mouse,rank-1,487,gemini-2.5-flash-lite,10,33,1,ape,animals-gen,hills,"['Bird', 'Rodents']",True,['Primates'],False,mouse,True,median
