response,seq_type,id,model,rank,target_length,sub-seq-n,human_response,data-category,dataset,response_category,SNAFU_switch,human_response_category,SNAFU_human_switch,response_unmodified,embedding_switch_prediction,switch_embedding
gorilla,rank-1,698,gemini-3-pro-preview,29,35,1,bluegill,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,gorilla,False,median
chimpanzee,rank-1,698,gemini-3-pro-preview,30,35,1,bass,animals-gen,hills,"['African', 'Primates']",False,['Fish'],True,chimpanzee,False,median
snake,rank-1,698,gemini-3-pro-preview,31,35,1,cardinal,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Bird'],True,snake,True,median
lizard,rank-1,698,gemini-3-pro-preview,32,35,1,colt,animals-gen,hills,['ReptileAmphibian'],False,"['BeastsOfBurden', 'Farm']",True,lizard,False,median
turtle,rank-1,698,gemini-3-pro-preview,33,35,1,oriole,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Bird'],True,turtle,False,median
alligator,rank-1,698,gemini-3-pro-preview,34,35,1,dolphin,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['Insects', 'Water']",True,alligator,True,median
crocodile,rank-1,698,gemini-3-pro-preview,35,35,1,whale,animals-gen,hills,['ReptileAmphibian'],False,"['Fish', 'Water']",False,crocodile,False,median
dog,rank-1,697,gemini-3-pro-preview,1,17,1,dog,animals-gen,hills,"['Canine', 'Pets']",True,"['Canine', 'Pets']",True,dog,False,median
cat,rank-1,697,gemini-3-pro-preview,2,17,1,cat,animals-gen,hills,['Pets'],False,['Pets'],False,cat,False,median
mouse,rank-1,697,gemini-3-pro-preview,3,17,1,dolphin,animals-gen,hills,"['Bird', 'Rodents']",True,"['Insects', 'Water']",True,mouse,True,median
rat,rank-1,697,gemini-3-pro-preview,4,17,1,bird,animals-gen,hills,['Rodents'],False,['Bird'],True,rat,False,median
rabbit,rank-1,697,gemini-3-pro-preview,5,17,1,giraffe,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,['African'],True,rabbit,False,median
cow,rank-1,697,gemini-3-pro-preview,6,17,1,bear,animals-gen,hills,"['Bovine', 'Farm']",True,['NorthAmerican'],True,cow,True,median
pig,rank-1,697,gemini-3-pro-preview,7,17,1,kangaroo,animals-gen,hills,['Farm'],False,['Australian'],True,pig,False,median
sheep,rank-1,697,gemini-3-pro-preview,8,17,1,monkey,animals-gen,hills,['Farm'],False,"['African', 'Primates']",True,sheep,False,median
horse,rank-1,697,gemini-3-pro-preview,9,17,1,zebra,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['African'],False,horse,True,median
chicken,rank-1,697,gemini-3-pro-preview,10,17,1,jaguar,animals-gen,hills,"['Bird', 'Farm']",False,['Feline'],True,chicken,True,median
duck,rank-1,697,gemini-3-pro-preview,11,17,1,lion,animals-gen,hills,['Bird'],False,"['African', 'Feline']",False,duck,False,median
goose,rank-1,697,gemini-3-pro-preview,12,17,1,snake,animals-gen,hills,['Water'],True,"['Farm', 'ReptileAmphibian']",True,goose,False,median
lion,rank-1,697,gemini-3-pro-preview,13,17,1,whale,animals-gen,hills,"['African', 'Feline']",True,"['Fish', 'Water']",True,lion,True,median
tiger,rank-1,697,gemini-3-pro-preview,14,17,1,chimpanzee,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Primates']",True,tiger,False,median
bear,rank-1,697,gemini-3-pro-preview,15,17,1,buffalo,animals-gen,hills,['NorthAmerican'],True,"['African', 'Bovine']",False,bear,True,median
elephant,rank-1,697,gemini-3-pro-preview,16,17,1,deer,animals-gen,hills,['African'],True,"['Deers', 'NorthAmerican']",True,elephant,True,median
giraffe,rank-1,697,gemini-3-pro-preview,17,17,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",True,giraffe,False,median
bear,rank-1,999,gemini-3-pro-preview,1,26,1,bear,animals-gen,hills,['NorthAmerican'],True,['NorthAmerican'],True,bear,False,median
lion,rank-1,999,gemini-3-pro-preview,2,26,1,dog,animals-gen,hills,"['African', 'Feline']",True,"['Canine', 'Pets']",True,lion,True,median
tiger,rank-1,999,gemini-3-pro-preview,3,26,1,cat,animals-gen,hills,"['African', 'Feline']",False,['Pets'],False,tiger,False,median
elephant,rank-1,999,gemini-3-pro-preview,4,26,1,frog,animals-gen,hills,['African'],False,"['ReptileAmphibian', 'Water']",True,elephant,True,median
giraffe,rank-1,999,gemini-3-pro-preview,5,26,1,monkey,animals-gen,hills,['African'],False,"['African', 'Primates']",True,giraffe,False,median
zebra,rank-1,999,gemini-3-pro-preview,6,26,1,lion,animals-gen,hills,['African'],False,"['African', 'Feline']",False,zebra,False,median
monkey,rank-1,999,gemini-3-pro-preview,7,26,1,tiger,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Feline']",False,monkey,True,median
gorilla,rank-1,999,gemini-3-pro-preview,8,26,1,rabbit,animals-gen,hills,"['African', 'Primates']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,gorilla,False,median
snake,rank-1,999,gemini-3-pro-preview,9,26,1,squirrel,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['NorthAmerican', 'Rodents']",False,snake,True,median
lizard,rank-1,999,gemini-3-pro-preview,10,26,1,seal,animals-gen,hills,['ReptileAmphibian'],False,"['Arctic', 'Water']",True,lizard,False,median
crocodile,rank-1,999,gemini-3-pro-preview,11,26,1,dolphin,animals-gen,hills,['ReptileAmphibian'],False,"['Insects', 'Water']",False,crocodile,False,median
turtle,rank-1,999,gemini-3-pro-preview,12,26,1,elephant,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['African'],True,turtle,True,median
frog,rank-1,999,gemini-3-pro-preview,13,26,1,camel,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['African', 'BeastsOfBurden']",False,frog,True,median
fish,rank-1,999,gemini-3-pro-preview,14,26,1,horse,animals-gen,hills,"['Fish', 'Water']",False,"['BeastsOfBurden', 'Farm']",False,fish,True,median
shark,rank-1,999,gemini-3-pro-preview,15,26,1,donkey,animals-gen,hills,"['Fish', 'Water']",False,"['BeastsOfBurden', 'Farm']",False,shark,False,median
whale,rank-1,999,gemini-3-pro-preview,16,26,1,pig,animals-gen,hills,"['Fish', 'Water']",False,['Farm'],False,whale,False,median
dolphin,rank-1,999,gemini-3-pro-preview,17,26,1,lamb,animals-gen,hills,"['Insects', 'Water']",False,['Farm'],False,dolphin,False,median
dog,rank-1,999,gemini-3-pro-preview,18,26,1,sheep,animals-gen,hills,"['Canine', 'Pets']",True,['Farm'],False,dog,True,median
cat,rank-1,999,gemini-3-pro-preview,19,26,1,goat,animals-gen,hills,['Pets'],False,['Farm'],False,cat,False,median
horse,rank-1,999,gemini-3-pro-preview,20,26,1,bird,animals-gen,hills,"['BeastsOfBurden', 'Farm']",True,['Bird'],True,horse,True,median
cow,rank-1,999,gemini-3-pro-preview,21,26,1,snake,animals-gen,hills,"['Bovine', 'Farm']",False,"['Farm', 'ReptileAmphibian']",True,cow,True,median
pig,rank-1,999,gemini-3-pro-preview,22,26,1,raccoon,animals-gen,hills,['Farm'],False,['NorthAmerican'],True,pig,False,median
sheep,rank-1,999,gemini-3-pro-preview,23,26,1,ostrich,animals-gen,hills,['Farm'],False,"['African', 'Bird']",True,sheep,True,median
goat,rank-1,999,gemini-3-pro-preview,24,26,1,hamster,animals-gen,hills,['Farm'],False,"['Pets', 'Rodents']",True,goat,False,median
chicken,rank-1,999,gemini-3-pro-preview,25,26,1,guineapig,animals-gen,hills,"['Bird', 'Farm']",False,"['Pets', 'Rodents']",False,chicken,True,median
duck,rank-1,999,gemini-3-pro-preview,26,26,1,whale,animals-gen,hills,['Bird'],False,"['Fish', 'Water']",True,duck,False,median
cheetah,rank-1,71,gemini-3-pro-preview,1,35,1,cheetah,animals-gen,hills,"['African', 'Feline']",True,"['African', 'Feline']",True,cheetah,False,median
leopard,rank-1,71,gemini-3-pro-preview,2,35,1,panther,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,leopard,False,median
lion,rank-1,71,gemini-3-pro-preview,3,35,1,snake,animals-gen,hills,"['African', 'Feline']",False,"['Farm', 'ReptileAmphibian']",True,lion,False,median
tiger,rank-1,71,gemini-3-pro-preview,4,35,1,shark,animals-gen,hills,"['African', 'Feline']",False,"['Fish', 'Water']",True,tiger,False,median
jaguar,rank-1,71,gemini-3-pro-preview,5,35,1,elephant,animals-gen,hills,['Feline'],False,['African'],True,jaguar,True,median
panther,rank-1,71,gemini-3-pro-preview,6,35,1,gazelle,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Deers']",False,panther,False,median
elephant,rank-1,71,gemini-3-pro-preview,7,35,1,deer,animals-gen,hills,['African'],False,"['Deers', 'NorthAmerican']",False,elephant,True,median
giraffe,rank-1,71,gemini-3-pro-preview,8,35,1,monkey,animals-gen,hills,['African'],False,"['African', 'Primates']",True,giraffe,False,median
zebra,rank-1,71,gemini-3-pro-preview,9,35,1,orangutan,animals-gen,hills,['African'],False,['Primates'],False,zebra,False,median
rhinoceros,rank-1,71,gemini-3-pro-preview,10,35,1,mouse,animals-gen,hills,['African'],False,"['Bird', 'Rodents']",True,rhinoceros,True,median
hippopotamus,rank-1,71,gemini-3-pro-preview,11,35,1,hamster,animals-gen,hills,['African'],False,"['Pets', 'Rodents']",False,hippopotamus,False,median
monkey,rank-1,71,gemini-3-pro-preview,12,35,1,sheep,animals-gen,hills,"['African', 'Primates']",False,['Farm'],True,monkey,True,median
gorilla,rank-1,71,gemini-3-pro-preview,13,35,1,horse,animals-gen,hills,"['African', 'Primates']",False,"['BeastsOfBurden', 'Farm']",False,gorilla,False,median
chimpanzee,rank-1,71,gemini-3-pro-preview,14,35,1,rabbit,animals-gen,hills,"['African', 'Primates']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,chimpanzee,False,median
baboon,rank-1,71,gemini-3-pro-preview,15,35,1,squirrel,animals-gen,hills,['Primates'],False,"['NorthAmerican', 'Rodents']",False,baboon,False,median
bear,rank-1,71,gemini-3-pro-preview,16,35,1,muskrat,animals-gen,hills,['NorthAmerican'],True,"['Rodents', 'Water']",False,bear,True,median
polar_bear,rank-1,71,gemini-3-pro-preview,17,35,1,loon,animals-gen,hills,['Arctic'],True,['Bird'],True,polar bear,False,median
panda,rank-1,71,gemini-3-pro-preview,18,35,1,eagle,animals-gen,hills,['Asian'],True,['Bird'],False,panda,True,median
wolf,rank-1,71,gemini-3-pro-preview,19,35,1,hawk,animals-gen,hills,"['Canine', 'NorthAmerican']",True,['Bird'],False,wolf,True,median
fox,rank-1,71,gemini-3-pro-preview,20,35,1,raven,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Bird'],False,fox,True,median
coyote,rank-1,71,gemini-3-pro-preview,21,35,1,bluebird,animals-gen,hills,['Canine'],False,['Bird'],False,coyote,True,median
hyena,rank-1,71,gemini-3-pro-preview,22,35,1,raptor,animals-gen,hills,"['African', 'Canine']",False,"['Dinosaur', 'ReptileAmphibian']",True,hyena,True,median
dog,rank-1,71,gemini-3-pro-preview,23,35,1,fox,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'NorthAmerican', 'UsedForFur']",True,dog,True,median
cat,rank-1,71,gemini-3-pro-preview,24,35,1,cow,animals-gen,hills,['Pets'],False,"['Bovine', 'Farm']",True,cat,False,median
hamster,rank-1,71,gemini-3-pro-preview,25,35,1,fisher,animals-gen,hills,"['Pets', 'Rodents']",False,"['NorthAmerican', 'Weasels']",True,hamster,False,median
guinea_pig,rank-1,71,gemini-3-pro-preview,26,35,1,wolverine,animals-gen,hills,"['Pets', 'Rodents']",False,['Weasels'],False,guinea pig,False,median
rabbit,rank-1,71,gemini-3-pro-preview,27,35,1,badger,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['NorthAmerican', 'Weasels']",False,rabbit,True,median
mouse,rank-1,71,gemini-3-pro-preview,28,35,1,tiger,animals-gen,hills,"['Bird', 'Rodents']",True,"['African', 'Feline']",True,mouse,True,median
rat,rank-1,71,gemini-3-pro-preview,29,35,1,bronco,animals-gen,hills,['Rodents'],False,['Farm'],True,rat,False,median
squirrel,rank-1,71,gemini-3-pro-preview,30,35,1,hare,animals-gen,hills,"['NorthAmerican', 'Rodents']",False,['Rabbit'],True,squirrel,True,median
cow,rank-1,71,gemini-3-pro-preview,31,35,1,turtle,animals-gen,hills,"['Bovine', 'Farm']",True,"['ReptileAmphibian', 'Water']",True,cow,True,median
horse,rank-1,71,gemini-3-pro-preview,32,35,1,crab,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Water'],False,horse,False,median
pig,rank-1,71,gemini-3-pro-preview,33,35,1,fish,animals-gen,hills,['Farm'],False,"['Fish', 'Water']",False,pig,True,median
sheep,rank-1,71,gemini-3-pro-preview,34,35,1,bluegill,animals-gen,hills,['Farm'],False,['Bird'],True,sheep,False,median
goat,rank-1,71,gemini-3-pro-preview,35,35,1,mantaray,animals-gen,hills,['Farm'],False,['Water'],True,goat,False,median
cat,rank-1,578,gemini-3-pro-preview,1,35,1,cat,animals-gen,hills,['Pets'],True,['Pets'],True,cat,False,median
dog,rank-1,578,gemini-3-pro-preview,2,35,1,dog,animals-gen,hills,"['Canine', 'Pets']",False,"['Canine', 'Pets']",False,dog,False,median
mouse,rank-1,578,gemini-3-pro-preview,3,35,1,bird,animals-gen,hills,"['Bird', 'Rodents']",True,['Bird'],True,mouse,True,median
rat,rank-1,578,gemini-3-pro-preview,4,35,1,horse,animals-gen,hills,['Rodents'],False,"['BeastsOfBurden', 'Farm']",True,rat,False,median
rabbit,rank-1,578,gemini-3-pro-preview,5,35,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",True,"['Fish', 'Water']",True,rabbit,True,median
hamster,rank-1,578,gemini-3-pro-preview,6,35,1,dinosaur,animals-gen,hills,"['Pets', 'Rodents']",False,"['Dinosaur', 'ReptileAmphibian']",True,hamster,False,median
guinea_pig,rank-1,578,gemini-3-pro-preview,7,35,1,zebra,animals-gen,hills,"['Pets', 'Rodents']",False,['African'],True,guinea pig,False,median
pig,rank-1,578,gemini-3-pro-preview,8,35,1,monkey,animals-gen,hills,['Farm'],True,"['African', 'Primates']",False,pig,True,median
cow,rank-1,578,gemini-3-pro-preview,9,35,1,seal,animals-gen,hills,"['Bovine', 'Farm']",False,"['Arctic', 'Water']",True,cow,False,median
horse,rank-1,578,gemini-3-pro-preview,10,35,1,dolphin,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,"['Insects', 'Water']",False,horse,False,median
sheep,rank-1,578,gemini-3-pro-preview,11,35,1,elephant,animals-gen,hills,['Farm'],False,['African'],True,sheep,True,median
goat,rank-1,578,gemini-3-pro-preview,12,35,1,giraffe,animals-gen,hills,['Farm'],False,['African'],False,goat,False,median
chicken,rank-1,578,gemini-3-pro-preview,13,35,1,shark,animals-gen,hills,"['Bird', 'Farm']",False,"['Fish', 'Water']",True,chicken,True,median
duck,rank-1,578,gemini-3-pro-preview,14,35,1,toad,animals-gen,hills,['Bird'],False,"['ReptileAmphibian', 'Water']",False,duck,False,median
goose,rank-1,578,gemini-3-pro-preview,15,35,1,frog,animals-gen,hills,['Water'],True,"['ReptileAmphibian', 'Water']",False,goose,False,median
turkey,rank-1,578,gemini-3-pro-preview,16,35,1,bear,animals-gen,hills,"['Bird', 'Farm']",True,['NorthAmerican'],True,turkey,True,median
lion,rank-1,578,gemini-3-pro-preview,17,35,1,wolf,animals-gen,hills,"['African', 'Feline']",True,"['Canine', 'NorthAmerican']",False,lion,True,median
tiger,rank-1,578,gemini-3-pro-preview,18,35,1,moose,animals-gen,hills,"['African', 'Feline']",False,"['Deers', 'NorthAmerican']",False,tiger,False,median
bear,rank-1,578,gemini-3-pro-preview,19,35,1,elk,animals-gen,hills,['NorthAmerican'],True,"['Deers', 'NorthAmerican']",False,bear,True,median
wolf,rank-1,578,gemini-3-pro-preview,20,35,1,sheep,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['Farm'],True,wolf,True,median
fox,rank-1,578,gemini-3-pro-preview,21,35,1,lamb,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,['Farm'],False,fox,True,median
elephant,rank-1,578,gemini-3-pro-preview,22,35,1,cow,animals-gen,hills,['African'],True,"['Bovine', 'Farm']",False,elephant,True,median
giraffe,rank-1,578,gemini-3-pro-preview,23,35,1,pig,animals-gen,hills,['African'],False,['Farm'],False,giraffe,False,median
zebra,rank-1,578,gemini-3-pro-preview,24,35,1,chicken,animals-gen,hills,['African'],False,"['Bird', 'Farm']",False,zebra,False,median
rhinoceros,rank-1,578,gemini-3-pro-preview,25,35,1,bobcat,animals-gen,hills,['African'],False,"['Feline', 'NorthAmerican']",True,rhinoceros,True,median
hippopotamus,rank-1,578,gemini-3-pro-preview,26,35,1,snake,animals-gen,hills,['African'],False,"['Farm', 'ReptileAmphibian']",True,hippopotamus,False,median
monkey,rank-1,578,gemini-3-pro-preview,27,35,1,alligator,animals-gen,hills,"['African', 'Primates']",False,"['ReptileAmphibian', 'Water']",False,monkey,True,median
gorilla,rank-1,578,gemini-3-pro-preview,28,35,1,crocodile,animals-gen,hills,"['African', 'Primates']",False,['ReptileAmphibian'],False,gorilla,False,median
chimpanzee,rank-1,578,gemini-3-pro-preview,29,35,1,starfish,animals-gen,hills,"['African', 'Primates']",False,['Water'],True,chimpanzee,False,median
snake,rank-1,578,gemini-3-pro-preview,30,35,1,lion,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,"['African', 'Feline']",True,snake,True,median
lizard,rank-1,578,gemini-3-pro-preview,31,35,1,tiger,animals-gen,hills,['ReptileAmphibian'],False,"['African', 'Feline']",False,lizard,False,median
turtle,rank-1,578,gemini-3-pro-preview,32,35,1,gopher,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Rodents'],True,turtle,False,median
frog,rank-1,578,gemini-3-pro-preview,33,35,1,beaver,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,"['NorthAmerican', 'Rodents', 'UsedForFur', 'Water']",False,frog,True,median
fish,rank-1,578,gemini-3-pro-preview,34,35,1,possum,animals-gen,hills,"['Fish', 'Water']",False,['Australian'],True,fish,True,median
shark,rank-1,578,gemini-3-pro-preview,35,35,1,raccoon,animals-gen,hills,"['Fish', 'Water']",False,['NorthAmerican'],True,shark,False,median
human,rank-1,481,gemini-3-pro-preview,1,35,1,human,animals-gen,hills,['Primates'],True,['Primates'],True,human,False,median
monkey,rank-1,481,gemini-3-pro-preview,2,35,1,monkey,animals-gen,hills,"['African', 'Primates']",False,"['African', 'Primates']",False,monkey,True,median
gorilla,rank-1,481,gemini-3-pro-preview,3,35,1,bird,animals-gen,hills,"['African', 'Primates']",False,['Bird'],True,gorilla,False,median
chimpanzee,rank-1,481,gemini-3-pro-preview,4,35,1,frog,animals-gen,hills,"['African', 'Primates']",False,"['ReptileAmphibian', 'Water']",True,chimpanzee,False,median
lion,rank-1,481,gemini-3-pro-preview,5,35,1,leopard,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",True,lion,True,median
tiger,rank-1,481,gemini-3-pro-preview,6,35,1,tiger,animals-gen,hills,"['African', 'Feline']",False,"['African', 'Feline']",False,tiger,False,median
bear,rank-1,481,gemini-3-pro-preview,7,35,1,giraffe,animals-gen,hills,['NorthAmerican'],True,['African'],False,bear,True,median
wolf,rank-1,481,gemini-3-pro-preview,8,35,1,elephant,animals-gen,hills,"['Canine', 'NorthAmerican']",False,['African'],False,wolf,False,median
dog,rank-1,481,gemini-3-pro-preview,9,35,1,gorilla,animals-gen,hills,"['Canine', 'Pets']",False,"['African', 'Primates']",False,dog,True,median
cat,rank-1,481,gemini-3-pro-preview,10,35,1,snake,animals-gen,hills,['Pets'],False,"['Farm', 'ReptileAmphibian']",True,cat,False,median
mouse,rank-1,481,gemini-3-pro-preview,11,35,1,fly,animals-gen,hills,"['Bird', 'Rodents']",True,['Insects'],True,mouse,True,median
rat,rank-1,481,gemini-3-pro-preview,12,35,1,anteater,animals-gen,hills,['Rodents'],False,['Insectivores'],True,rat,False,median
hamster,rank-1,481,gemini-3-pro-preview,13,35,1,dog,animals-gen,hills,"['Pets', 'Rodents']",False,"['Canine', 'Pets']",True,hamster,False,median
rabbit,rank-1,481,gemini-3-pro-preview,14,35,1,cat,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,['Pets'],False,rabbit,False,median
cow,rank-1,481,gemini-3-pro-preview,15,35,1,hamster,animals-gen,hills,"['Bovine', 'Farm']",True,"['Pets', 'Rodents']",False,cow,True,median
horse,rank-1,481,gemini-3-pro-preview,16,35,1,rat,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Rodents'],False,horse,False,median
pig,rank-1,481,gemini-3-pro-preview,17,35,1,mouse,animals-gen,hills,['Farm'],False,"['Bird', 'Rodents']",False,pig,True,median
sheep,rank-1,481,gemini-3-pro-preview,18,35,1,turtle,animals-gen,hills,['Farm'],False,"['ReptileAmphibian', 'Water']",True,sheep,False,median
goat,rank-1,481,gemini-3-pro-preview,19,35,1,guineapig,animals-gen,hills,['Farm'],False,"['Pets', 'Rodents']",True,goat,False,median
chicken,rank-1,481,gemini-3-pro-preview,20,35,1,kangaroo,animals-gen,hills,"['Bird', 'Farm']",False,['Australian'],True,chicken,True,median
duck,rank-1,481,gemini-3-pro-preview,21,35,1,koala,animals-gen,hills,['Bird'],False,['Australian'],False,duck,False,median
goose,rank-1,481,gemini-3-pro-preview,22,35,1,chipmunk,animals-gen,hills,['Water'],True,"['NorthAmerican', 'Rodents']",True,goose,False,median
turkey,rank-1,481,gemini-3-pro-preview,23,35,1,squirrel,animals-gen,hills,"['Bird', 'Farm']",True,"['NorthAmerican', 'Rodents']",False,turkey,True,median
deer,rank-1,481,gemini-3-pro-preview,24,35,1,crocodile,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['ReptileAmphibian'],True,deer,True,median
elephant,rank-1,481,gemini-3-pro-preview,25,35,1,alligator,animals-gen,hills,['African'],True,"['ReptileAmphibian', 'Water']",False,elephant,True,median
giraffe,rank-1,481,gemini-3-pro-preview,26,35,1,liger,animals-gen,hills,['African'],False,['Feline'],True,giraffe,False,median
zebra,rank-1,481,gemini-3-pro-preview,27,35,1,flamingo,animals-gen,hills,['African'],False,['Bird'],True,zebra,False,median
hippopotamus,rank-1,481,gemini-3-pro-preview,28,35,1,seal,animals-gen,hills,['African'],False,"['Arctic', 'Water']",True,hippopotamus,True,median
rhinoceros,rank-1,481,gemini-3-pro-preview,29,35,1,whale,animals-gen,hills,['African'],False,"['Fish', 'Water']",False,rhinoceros,False,median
camel,rank-1,481,gemini-3-pro-preview,30,35,1,goldfish,animals-gen,hills,"['African', 'BeastsOfBurden']",False,"['Fish', 'Pets', 'Water']",False,camel,True,median
kangaroo,rank-1,481,gemini-3-pro-preview,31,35,1,bettafish,animals-gen,hills,['Australian'],True,"['Fish', 'Pets', 'Water']",False,kangaroo,True,median
snake,rank-1,481,gemini-3-pro-preview,32,35,1,clownfish,animals-gen,hills,"['Farm', 'ReptileAmphibian']",True,['Fish'],False,snake,True,median
alligator,rank-1,481,gemini-3-pro-preview,33,35,1,polarbear,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['Arctic'],True,alligator,False,median
turtle,rank-1,481,gemini-3-pro-preview,34,35,1,brownbear,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['NorthAmerican'],True,turtle,True,median
frog,rank-1,481,gemini-3-pro-preview,35,35,1,blackbear,animals-gen,hills,"['ReptileAmphibian', 'Water']",False,['NorthAmerican'],False,frog,False,median
mouse,rank-1,594,gemini-3-pro-preview,1,28,1,mouse,animals-gen,hills,"['Bird', 'Rodents']",True,"['Bird', 'Rodents']",True,mouse,False,median
rat,rank-1,594,gemini-3-pro-preview,2,28,1,elephant,animals-gen,hills,['Rodents'],False,['African'],True,rat,False,median
cat,rank-1,594,gemini-3-pro-preview,3,28,1,giraffe,animals-gen,hills,['Pets'],True,['African'],False,cat,True,median
dog,rank-1,594,gemini-3-pro-preview,4,28,1,frog,animals-gen,hills,"['Canine', 'Pets']",False,"['ReptileAmphibian', 'Water']",True,dog,False,median
hamster,rank-1,594,gemini-3-pro-preview,5,28,1,snake,animals-gen,hills,"['Pets', 'Rodents']",False,"['Farm', 'ReptileAmphibian']",False,hamster,True,median
gerbil,rank-1,594,gemini-3-pro-preview,6,28,1,hamster,animals-gen,hills,"['Pets', 'Rodents']",False,"['Pets', 'Rodents']",True,gerbil,False,median
guinea_pig,rank-1,594,gemini-3-pro-preview,7,28,1,gerbil,animals-gen,hills,"['Pets', 'Rodents']",False,"['Pets', 'Rodents']",False,guinea pig,False,median
rabbit,rank-1,594,gemini-3-pro-preview,8,28,1,fish,animals-gen,hills,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,"['Fish', 'Water']",True,rabbit,True,median
sheep,rank-1,594,gemini-3-pro-preview,9,28,1,turtle,animals-gen,hills,['Farm'],True,"['ReptileAmphibian', 'Water']",False,sheep,False,median
cow,rank-1,594,gemini-3-pro-preview,10,28,1,lizard,animals-gen,hills,"['Bovine', 'Farm']",False,['ReptileAmphibian'],False,cow,False,median
pig,rank-1,594,gemini-3-pro-preview,11,28,1,squirrel,animals-gen,hills,['Farm'],False,"['NorthAmerican', 'Rodents']",True,pig,False,median
horse,rank-1,594,gemini-3-pro-preview,12,28,1,peacock,animals-gen,hills,"['BeastsOfBurden', 'Farm']",False,['Bird'],True,horse,True,median
goat,rank-1,594,gemini-3-pro-preview,13,28,1,raccoon,animals-gen,hills,['Farm'],False,['NorthAmerican'],True,goat,True,median
chicken,rank-1,594,gemini-3-pro-preview,14,28,1,possum,animals-gen,hills,"['Bird', 'Farm']",False,['Australian'],True,chicken,True,median
duck,rank-1,594,gemini-3-pro-preview,15,28,1,bird,animals-gen,hills,['Bird'],False,['Bird'],True,duck,False,median
goose,rank-1,594,gemini-3-pro-preview,16,28,1,lion,animals-gen,hills,['Water'],True,"['African', 'Feline']",True,goose,False,median
turkey,rank-1,594,gemini-3-pro-preview,17,28,1,tiger,animals-gen,hills,"['Bird', 'Farm']",True,"['African', 'Feline']",False,turkey,True,median
deer,rank-1,594,gemini-3-pro-preview,18,28,1,bear,animals-gen,hills,"['Deers', 'NorthAmerican']",True,['NorthAmerican'],True,deer,True,median
bear,rank-1,594,gemini-3-pro-preview,19,28,1,deer,animals-gen,hills,['NorthAmerican'],False,"['Deers', 'NorthAmerican']",False,bear,True,median
wolf,rank-1,594,gemini-3-pro-preview,20,28,1,rabbit,animals-gen,hills,"['Canine', 'NorthAmerican']",False,"['NorthAmerican', 'Pets', 'Rabbit', 'UsedForFur']",False,wolf,True,median
fox,rank-1,594,gemini-3-pro-preview,21,28,1,monkey,animals-gen,hills,"['Canine', 'NorthAmerican', 'UsedForFur']",False,"['African', 'Primates']",True,fox,True,median
lion,rank-1,594,gemini-3-pro-preview,22,28,1,hippopotamus,animals-gen,hills,"['African', 'Feline']",True,['African'],False,lion,True,median
tiger,rank-1,594,gemini-3-pro-preview,23,28,1,zebra,animals-gen,hills,"['African', 'Feline']",False,['African'],False,tiger,False,median
elephant,rank-1,594,gemini-3-pro-preview,24,28,1,chipmunk,animals-gen,hills,['African'],False,"['NorthAmerican', 'Rodents']",True,elephant,True,median
giraffe,rank-1,594,gemini-3-pro-preview,25,28,1,otter,animals-gen,hills,['African'],False,"['Water', 'Weasels']",True,giraffe,False,median
zebra,rank-1,594,gemini-3-pro-preview,26,28,1,seal,animals-gen,hills,['African'],False,"['Arctic', 'Water']",False,zebra,False,median
