id,rank,model,category,actual_response,predicted_response,is_correct,is_chosen,choice_index,input_sequence,logprobs
590,18,ngram-2,animals,raccoon,chipmunk,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel",-2.7893
590,19,ngram-2,animals,ferret,squirrel,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon",-3.8764
590,20,ngram-2,animals,beaver,bird,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret",-4.8230
590,21,ngram-2,animals,deer,cow,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver",-5.1902
590,22,ngram-2,animals,crocodile,moose,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer",-3.8189
590,23,ngram-2,animals,alligator,alligator,True,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile",-3.7664
590,24,ngram-2,animals,komododragon,crocodile,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator",-2.8929
590,25,ngram-2,animals,fox,rattlesnake,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon",-5.1790
590,26,ngram-2,animals,mosquito,wolf,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox",-4.3255
590,27,ngram-2,animals,monkey,bee,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito",-4.7847
590,28,ngram-2,animals,gorilla,ape,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey",-3.5443
590,29,ngram-2,animals,orangutan,chimpanzee,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla",-3.6687
590,30,ngram-2,animals,human,anteater,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan",-5.1957
590,31,ngram-2,animals,bear,bird,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human",-5.2040
590,32,ngram-2,animals,swan,lion,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear",-3.6463
590,33,ngram-2,animals,shark,alligator,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan",-5.1930
590,34,ngram-2,animals,hummingbird,whale,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark",-3.4585
590,35,ngram-2,animals,anaconda,heron,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird",-5.1761
590,36,ngram-2,animals,turtle,parrot,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda",-5.1733
590,37,ngram-2,animals,dolphin,fish,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle",-4.1972
590,38,ngram-2,animals,whale,whale,True,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin",-3.4012
590,39,ngram-2,animals,polarbear,dolphin,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale",-3.0239
590,40,ngram-2,animals,seal,grizzlybear,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale,polarbear",-4.0254
590,41,ngram-2,animals,tortoise,dolphin,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale,polarbear,seal",-4.1378
590,42,ngram-2,animals,mongoose,chipmunk,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale,polarbear,seal,tortoise",-5.1761
590,43,ngram-2,animals,reptile,platypus,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale,polarbear,seal,tortoise,mongoose",-4.7819
590,44,ngram-2,animals,panda,amphibian,False,True,0,"dog,cat,mouse,rat,horse,mule,giraffe,elephant,hippopotamus,eel,snake,cow,pig,fish,bird,frog,squirrel,raccoon,ferret,beaver,deer,crocodile,alligator,komododragon,fox,mosquito,monkey,gorilla,orangutan,human,bear,swan,shark,hummingbird,anaconda,turtle,dolphin,whale,polarbear,seal,tortoise,mongoose,reptile",-5.1761
591,2,ngram-2,animals,horse,cow,False,True,0,"pig",-3.3719
591,3,ngram-2,animals,cow,cow,True,True,0,"pig,horse",-3.6221
591,4,ngram-2,animals,duck,pig,False,True,0,"pig,horse,cow",-3.1263
591,5,ngram-2,animals,chicken,goose,False,True,0,"pig,horse,cow,duck",-3.3935
591,6,ngram-2,animals,sheep,cow,False,True,0,"pig,horse,cow,duck,chicken",-3.6134
591,7,ngram-2,animals,rooster,horse,False,True,0,"pig,horse,cow,duck,chicken,sheep",-3.7817
591,8,ngram-2,animals,dog,chicken,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster",-4.5539
591,9,ngram-2,animals,cat,cat,True,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog",-1.6053
591,10,ngram-2,animals,fish,dog,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat",-2.7440
591,11,ngram-2,animals,goose,whale,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish",-4.1431
591,12,ngram-2,animals,bluebird,duck,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose",-4.3255
591,13,ngram-2,animals,bird,raptor,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird",-5.1705
591,14,ngram-2,animals,whale,fish,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird",-4.1477
591,15,ngram-2,animals,dolphin,dolphin,True,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale",-3.0727
591,16,ngram-2,animals,shark,whale,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin",-3.3322
591,17,ngram-2,animals,elephant,whale,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark",-3.4585
591,18,ngram-2,animals,zebra,giraffe,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant",-3.9053
591,19,ngram-2,animals,cheetah,giraffe,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra",-3.8478
591,20,ngram-2,animals,jaguar,lion,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah",-3.7992
591,21,ngram-2,animals,lion,cheetah,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar",-4.5539
591,22,ngram-2,animals,tiger,tiger,True,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion",-2.1316
591,23,ngram-2,animals,bear,bear,True,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger",-2.5333
591,24,ngram-2,animals,monkey,lion,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear",-3.6463
591,25,ngram-2,animals,hippopotamus,ape,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey",-3.5443
591,26,ngram-2,animals,leopard,giraffe,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus",-4.5926
591,27,ngram-2,animals,panther,cheetah,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard",-4.1405
591,28,ngram-2,animals,bengaltiger,snake,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther",-4.5433
591,29,ngram-2,animals,labradorretriever,kangaroo,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger",-5.1733
591,30,ngram-2,animals,vulture,bloodhound,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever",-5.1790
591,31,ngram-2,animals,rhino,eagle,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture",-5.1761
591,32,ngram-2,animals,rat,hippopotamus,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture,rhino",-4.2986
591,33,ngram-2,animals,mouse,mouse,True,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture,rhino,rat",-2.9300
591,34,ngram-2,animals,turkey,rat,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture,rhino,rat,mouse",-2.6801
591,35,ngram-2,animals,panda,pig,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture,rhino,rat,mouse,turkey",-4.3095
591,36,ngram-2,animals,hedgehog,koala,False,True,0,"pig,horse,cow,duck,chicken,sheep,rooster,dog,cat,fish,goose,bluebird,bird,whale,dolphin,shark,elephant,zebra,cheetah,jaguar,lion,tiger,bear,monkey,hippopotamus,leopard,panther,bengaltiger,labradorretriever,vulture,rhino,rat,mouse,turkey,panda",-3.9837
592,2,ngram-2,animals,cat,cat,True,True,0,"dog",-1.6053
592,3,ngram-2,animals,rat,dog,False,True,0,"dog,cat",-2.7440
592,4,ngram-2,animals,sheep,mouse,False,True,0,"dog,cat,rat",-2.8855
592,5,ngram-2,animals,lamb,horse,False,True,0,"dog,cat,rat,sheep",-3.7817
592,6,ngram-2,animals,bird,sheep,False,True,0,"dog,cat,rat,sheep,lamb",-3.9703
592,7,ngram-2,animals,guineapig,fish,False,True,0,"dog,cat,rat,sheep,lamb,bird",-4.1477
592,8,ngram-2,animals,fish,pig,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig",-3.9730
592,9,ngram-2,animals,shark,whale,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish",-4.1431
592,10,ngram-2,animals,whale,whale,True,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark",-3.5385
592,11,ngram-2,animals,emu,dolphin,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale",-3.0239
592,12,ngram-2,animals,eel,ostrich,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu",-4.7847
592,13,ngram-2,animals,pig,tarantula,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel",-4.7847
592,14,ngram-2,animals,cow,horse,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig",-3.3073
592,15,ngram-2,animals,spider,pig,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow",-3.1263
592,16,ngram-2,animals,fly,snake,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider",-4.3386
592,17,ngram-2,animals,mosquito,ant,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly",-5.2176
592,18,ngram-2,animals,chicken,bee,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito",-4.7847
592,19,ngram-2,animals,rooster,cow,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken",-3.6134
592,20,ngram-2,animals,duck,chicken,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster",-4.5539
592,21,ngram-2,animals,goose,goose,True,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck",-3.4735
592,22,ngram-2,animals,camel,duck,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose",-4.3255
592,23,ngram-2,animals,monkey,alpaca,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel",-5.2013
592,24,ngram-2,animals,chimpanzee,ape,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey",-3.5443
592,25,ngram-2,animals,ostrich,gorilla,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee",-4.1405
592,26,ngram-2,animals,elephant,giraffe,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich",-4.5406
592,27,ngram-2,animals,lion,giraffe,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant",-3.9053
592,28,ngram-2,animals,tiger,tiger,True,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion",-2.1316
592,29,ngram-2,animals,bear,bear,True,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger",-2.5333
592,30,ngram-2,animals,deer,lion,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear",-3.6463
592,31,ngram-2,animals,moose,moose,True,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer",-3.9367
592,32,ngram-2,animals,cheetah,deer,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose",-3.9969
592,33,ngram-2,animals,sponge,lion,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah",-3.7992
592,34,ngram-2,animals,crow,crab,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah,sponge",-5.1733
592,35,ngram-2,animals,horse,hawk,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah,sponge,crow",-4.7930
592,36,ngram-2,animals,bull,cow,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah,sponge,crow,horse",-3.5421
592,37,ngram-2,animals,ox,chicken,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah,sponge,crow,horse,bull",-4.5081
592,38,ngram-2,animals,lizard,bull,False,True,0,"dog,cat,rat,sheep,lamb,bird,guineapig,fish,shark,whale,emu,eel,pig,cow,spider,fly,mosquito,chicken,rooster,duck,goose,camel,monkey,chimpanzee,ostrich,elephant,lion,tiger,bear,deer,moose,cheetah,sponge,crow,horse,bull,ox",-5.1790
593,2,ngram-2,animals,lion,lion,True,True,0,"bear",-3.7333
593,3,ngram-2,animals,tiger,tiger,True,True,0,"bear,lion",-2.1316
593,4,ngram-2,animals,panda,bear,False,True,0,"bear,lion,tiger",-2.5066
593,5,ngram-2,animals,polarbear,koala,False,True,0,"bear,lion,tiger,panda",-3.9837
593,6,ngram-2,animals,snake,grizzlybear,False,True,0,"bear,lion,tiger,panda,polarbear",-4.0254
593,7,ngram-2,animals,eel,lizard,False,True,0,"bear,lion,tiger,panda,polarbear,snake",-4.3041
593,8,ngram-2,animals,dolphin,tarantula,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel",-4.7847
593,9,ngram-2,animals,whale,whale,True,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin",-3.4012
593,10,ngram-2,animals,fish,dolphin,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale",-3.0239
593,11,ngram-2,animals,bird,whale,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish",-4.1431
593,12,ngram-2,animals,puma,fish,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird",-4.1477
593,13,ngram-2,animals,dog,blackmamba,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma",-5.1818
593,14,ngram-2,animals,elephant,cat,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog",-1.5950
593,15,ngram-2,animals,giraffe,giraffe,True,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant",-4.0231
593,16,ngram-2,animals,okapi,elephant,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe",-3.3764
593,17,ngram-2,animals,gorilla,chicken,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi",-5.1733
593,18,ngram-2,animals,chimpanzee,chimpanzee,True,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla",-3.7740
593,19,ngram-2,animals,bonobo,gorilla,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee",-4.1405
593,20,ngram-2,animals,snowleopard,lemur,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo",-5.1705
593,21,ngram-2,animals,cheetah,owl,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard",-5.1705
593,22,ngram-2,animals,sloth,lion,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah",-3.7992
593,23,ngram-2,animals,wolf,fish,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth",-4.8013
593,24,ngram-2,animals,fox,coyote,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf",-4.3464
593,25,ngram-2,animals,possum,wolf,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox",-4.3255
593,26,ngram-2,animals,raccoon,raccoon,True,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox,possum",-4.3041
593,27,ngram-2,animals,squirrel,possum,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox,possum,raccoon",-4.0099
593,28,ngram-2,animals,groundhog,chipmunk,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox,possum,raccoon,squirrel",-2.7893
593,29,ngram-2,animals,badger,pig,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox,possum,raccoon,squirrel,groundhog",-4.8040
593,30,ngram-2,animals,chipmunk,possum,False,True,0,"bear,lion,tiger,panda,polarbear,snake,eel,dolphin,whale,fish,bird,puma,dog,elephant,giraffe,okapi,gorilla,chimpanzee,bonobo,snowleopard,cheetah,sloth,wolf,fox,possum,raccoon,squirrel,groundhog,badger",-5.1761
